event_id,continent,country,location,event_name,event_date,event_summary,source_url,latitude,longitude,fire_type,building_use,building_height_or_floors,affected_floors,building_age_status,deaths,injuries,evacuated,cause,fire_spread,urban_fire_resilience_gap,impact,event_year,source_domain,source_grade,city_label_en,building_use_group,building_height_m_reported,building_storeys_reported,external_trigger,arson_trigger,construction_related,facade_fire,valid_geocode,possible_duplicate,analysis_extended,analysis_core,cohort_reason,source_file_sha256
HRF-0215,亚洲,South Korea,Uiwang,韩国义王Naeson-dong公寓火灾 / Uiwang Naeson-dong apartment fire,2026-04-30,20层公寓14层火灾造成2人死亡、6人受伤,https://en.yna.co.kr/view/AEN20260430005751315?section=national%2Fnational,37.3449,126.9683,高层建筑火灾,住宅,20层、78户；14层起火,未检索到,未检索到,2.0,6.0,,未最终公布；现场发现疑似遗书，警方调查是否故意纵火,14层住宅单元火灾及浓烟,具体消防系统失效未公布,20层公寓14层火灾造成2人死亡、6人受伤,2026,en.yna.co.kr,B,Uiwang,Residential,,20.0,False,True,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0216,亚洲,India,Delhi,德里Vivek Vihar四层住宅火灾 / Vivek Vihar residential-complex fire,2026-05-03,4层住宅综合体火灾造成9人死亡，超过10人获救,https://indianexpress.com/article/cities/delhi/fire-residential-complex-vivek-vihar-deaths-injured-10668323/,28.6139,77.209,高层建筑火灾,住宅,4层、8套住宅,未检索到,未检索到,9.0,,10.0,初步怀疑空调设备爆炸或故障，最终原因未公布,大量浓烟导致楼后侧住户受困,逃生条件和消防设施情况仍在调查,4层住宅综合体火灾造成9人死亡，超过10人获救,2026,indianexpress.com,B,Delhi,Residential,,4.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0217,欧洲,United Kingdom,London,伦敦Battersea十层住宅楼火灾 / Battersea high-rise flat fire,2026-05-11,10层住宅楼7层火灾；约50人自行撤离，3人现场治疗，另3人送院,https://www.london-fire.gov.uk/incidents/2026/may/flat-fire-battersea/,51.5074,-0.1278,高层建筑火灾,住宅,10层；7层起火,未检索到,未检索到,0.0,6.0,50.0,未公布/调查中,7层四室住宅烧毁,消防接听多次火场生存指导电话,10层住宅楼7层火灾；约50人自行撤离，3人现场治疗，另3人送院,2026,london-fire.gov.uk,A,London,Residential,,10.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0218,大洋洲,New Zealand,Auckland,奥克兰DoubleTree在建酒店火灾 / DoubleTree construction-site fire,2026-05-22,22层在建酒店19层起火；约30–40人疏散，2人现场轻症评估，无人送医,https://www.1news.co.nz/2026/05/22/workers-scramble-from-fire-in-19th-floor-of-auckland-cbd-hotel/,-36.8485,174.7633,高层建筑火灾,在建酒店,22层；19层起火,未检索到,在建,0.0,2.0,30.0,未公布/调查中,19层房间起火,在建酒店高层疏散,22层在建酒店19层起火；约30–40人疏散，2人现场轻症评估，无人送医,2026,1news.co.nz,B,Auckland,Hotel,,22.0,False,False,True,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0219,北美洲,Canada,Calgary,Calgary Beltline高层住宅火灾 / Beltline high-rise fire,2026-05-29,15层住宅顶层火灾；1名住户撤离时轻伤送医，1名消防员轻伤评估,https://newsroom.calgary.ca/calgary-fire-responds-to-beltline-high-rise-fire/,51.0447,-114.0719,高层建筑火灾,住宅,15层；顶层起火,未检索到,未检索到,0.0,2.0,,未公布/调查中,顶层单元火势进入天花和屋顶空间,75套住宅大部疏散,15层住宅顶层火灾；1名住户撤离时轻伤送医，1名消防员轻伤评估,2026,newsroom.calgary.ca,B,Calgary,Residential,,15.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0220,大洋洲,United States,Waipahu,Waipahu Towers高层住宅火灾 / Waipahu Towers fire,2026-06-08,8层无喷淋高层住宅顶层火灾；4名成人和2名婴儿获救，其他住户安全疏散，无伤亡,https://fire.honolulu.gov/2026/06/09/three-alarm-high-rise-residential-building-fire-extinguished-in-waipahu/,21.3867,-158.0092,高层建筑火灾,住宅,8层；顶层起火,未检索到,未检索到,0.0,0.0,,报警人称电池爆炸，消防调查尚未最终确认,无喷淋建筑顶层浓烟,住户在浓烟中就地避险并由消防救出,8层无喷淋高层住宅顶层火灾；4名成人和2名婴儿获救，其他住户安全疏散，无伤亡,2026,fire.honolulu.gov,A,Waipahu,Residential,,8.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0221,北美洲,Canada,Winnipeg,Winnipeg Elgin Avenue高层公寓火灾（6月） / Elgin Avenue high-rise fire,2026-06-09,高层公寓火灾；无伤亡,https://www.winnipeg.ca/news/2026-06-10-winnipeg-fire-paramedic-service-responds-fires-river-avenue-and-elgin-avenue,49.8951,-97.1384,高层建筑火灾,住宅,官方称高层,未检索到,未检索到,0.0,0.0,,未公布/调查中,住宅单元内起火,部分住户疏散、部分就地避险,高层公寓火灾；无伤亡,2026,winnipeg.ca,B,Winnipeg,Residential,,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0222,亚洲,Philippines,Quezon City,奎松市Olympic Heights Tower 3火灾 / Olympic Heights Tower 3 fire,2026-06-18,30层公寓火灾，约20名被困人员获救；地方灾害数据称36人受伤，BFP最终伤情报告待发布,https://mb.com.ph/2026/06/18/fire-tears-through-olympic-tower-3-in-qc-reaches-3rd-alarm,14.676,121.0437,高层建筑火灾,住宅,30层,未检索到,约25年楼龄，竣工年待核实,0.0,36.0,20.0,垃圾或废弃物区域首先起火，具体点火原因仍由BFP调查,烟火在高层公寓公共或垃圾区域扩散,调查包括报警、喷淋和疏散程序是否正常运作,30层公寓火灾，约20名被困人员获救；地方灾害数据称36人受伤，BFP最终伤情报告待发布,2026,mb.com.ph,B,Quezon City,Residential,,30.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0223,北美洲,United States,Chicago,Chicago Wyndham Apartments高层火灾 / Wyndham Apartments fire,2026-06-26,高层住宅5层火灾；1名33岁男子跳窗后危重,https://www.cbsnews.com/chicago/news/high-rise-fire-edgewater-sheridan/,41.8781,-87.6298,高层建筑火灾,住宅,高层住宅；5层单元起火,未检索到,未检索到,0.0,1.0,,未公布/调查中,5层住宅单元起火,无喷淋高层的救援条件需继续核实,高层住宅5层火灾；1名33岁男子跳窗后危重,2026,cbsnews.com,B,Chicago,Residential,,5.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0224,欧洲,United Kingdom,London,伦敦Feltham十一层住宅楼锂电池火灾 / Feltham lithium-ion battery fire,2026-06-28,11层住宅楼上层火灾；3人预防性送院,https://www.london-fire.gov.uk/incidents/2026/june/fire-at-block-of-flats-feltham/,51.5074,-0.1278,高层建筑火灾,住宅,11层；上层住宅起火,未检索到,未检索到,0.0,3.0,,充电宝锂离子电池故障，意外,上层住宅约一半受损,3人预防性送院,11层住宅楼上层火灾；3人预防性送院,2026,london-fire.gov.uk,A,London,Residential,,11.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0225,欧洲,Belgium,Antwerp,安特卫普Linkeroever十层住宅楼火灾 / Antwerp Linkeroever apartment fire,2026-07-01,10层、80套住宅楼火灾；官方最终修正为5人死亡、16人受伤，全楼疏散,https://www.politieantwerpen.be/nieuws/uitslaande-brand-in-appartementsgebouw-linkeroever,51.2194,4.4025,高层建筑火灾,住宅,10层；200余名住户,未检索到,未检索到,5.0,16.0,200.0,更换电箱作业击中铜制水管，漏水接触供电导致短路起火；司法按过失案件调查,火从地面层设施竖井迅速向多层传播,设施竖井防火分隔与带电作业控制失效,10层、80套住宅楼火灾；官方最终修正为5人死亡、16人受伤，全楼疏散,2026,politieantwerpen.be,B,Antwerp,Residential,,10.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0226,欧洲,Belgium,Brussels,布鲁塞尔OXY塔改造工地火灾 / OXY Tower construction-site fire,2026-07-14,高层改造工地火灾造成6名工人在电梯内死亡、2人重度烧伤；约250名工人疏散,https://apnews.com/article/78ec97df53d23fc842751c2371adf832,50.8503,4.3517,高层建筑火灾,在建/改造中的混合用途高层,约15–17层，楼层口径待统一；2层起火,未检索到,原建筑约1971年建，正在改造,6.0,2.0,250.0,未公布/调查中,2层火灾进入电梯井，电梯系统受损并发生坠落,改造工地垂直运输与火灾分隔问题正在调查,高层改造工地火灾造成6名工人在电梯内死亡、2人重度烧伤；约250名工人疏散,2026,apnews.com,B,Brussels,Unknown/other,,17.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0227,非洲,Zimbabwe,Harare,哈拉雷Regal House办公楼火灾 / Regal House office fire,2026-07-16,至少9层办公楼两间办公室烧毁；数百人受影响，无伤亡,https://www.heraldonline.co.zw/property-worth-thousands-of-dollars-destroyed-as-fire-guts-two-offices-at-regal-house/,-17.8252,31.0335,高层建筑火灾,办公,至少9层；9层起火,未检索到,未检索到,0.0,0.0,,未公布/调查中,9层办公室起火,数百名上班人员暂时无法入楼,至少9层办公楼两间办公室烧毁；数百人受影响，无伤亡,2026,heraldonline.co.zw,B,Harare,Office/government,,9.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0228,北美洲,United States,Boston,Boston South End高层锂电池火灾 / South End high-rise lithium-ion battery fire,2026-07-17,29层住宅塔20层火灾；40余人从20–21层疏散，3人送医评估或因烟气吸入治疗,https://www.boston25news.com/news/local/least-40-people-evacuated-following-high-rise-fire-boston/Q3OPAFGSGVFBRDXRRL2JGUW6U4/?outputType=amp,42.3601,-71.0589,高层建筑火灾,住宅,29层；20层起火,未检索到,未检索到,0.0,3.0,40.0,三辆电动滑板车中的一辆锂离子电池起火,20层单元产生大量烟气,电动微出行设备在高层住宅内充电和存放形成疏散风险,29层住宅塔20层火灾；40余人从20–21层疏散，3人送医评估或因烟气吸入治疗,2026,boston25news.com,B,Boston,Residential,,29.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0229,北美洲,United States,New York City,纽约东百老汇高层公寓火灾 / Lower East Side high-rise fire,2026-07-17,21层住宅17层火灾；5名消防员轻伤,https://www.nyc.gov/site/fdny/news/PI4426/fdny-officials-provide-on-3-alarm-high-rise-fire-manhattan,40.7128,-74.006,高层建筑火灾,住宅,21层；17层起火,未检索到,未检索到,0.0,5.0,,未公布/调查中,17层住宅单元起火,三警高层响应，5名消防员受轻伤,21层住宅17层火灾；5名消防员轻伤,2026,nyc.gov,A,New York City,Residential,,21.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0230,非洲,South Africa,Cape Town,开普敦Sea Point Dorchester公寓火灾 / Dorchester apartment-block fire,2026-07-30,5层公寓顶层火灾造成1名93岁住户死亡、1名消防员受伤；多套住宅被毁,https://www.ewn.co.za/2026/07/30/one-dead-after-fire-breaks-out-at-sea-point-building,-33.9249,18.4241,高层建筑火灾,住宅,5层；顶层和屋顶受影响,未检索到,未检索到,1.0,1.0,,未公布/警方调查中,顶层及屋顶受损并发生局部坍塌,数十名住户流离失所,5层公寓顶层火灾造成1名93岁住户死亡、1名消防员受伤；多套住宅被毁,2026,ewn.co.za,B,Cape Town,Residential,,5.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0231,北美洲,Canada,Toronto,Scarborough Neilson Road二十层公寓火灾 / Scarborough high-rise fire,2026-08-04,20层公寓16层火灾造成1人死亡,https://toronto.citynews.ca/2026/08/04/scarborough-apartment-fire-one-dead-toronto-police/,43.6532,-79.3832,高层建筑火灾,住宅,20层；16层起火,未检索到,未检索到,1.0,,,警方称不具可疑性，具体原因未公布,16层住宅单元起火,高层单元搜救,20层公寓16层火灾造成1人死亡,2026,toronto.citynews.ca,B,Toronto,Residential,,20.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0232,北美洲,Canada,Toronto,Toronto Ontario Street高层锂电池相关火灾 / Ontario Street high-rise fire,2026-08-04,高层住宅8层火灾造成4人受伤，其中1名成人二度烧伤住院，另有1名成人和2名儿童受伤,https://toronto.citynews.ca/2026/08/04/toronto-fire-high-rise-st-james-town-2-children-injured/,43.6532,-79.3832,高层建筑火灾,住宅,高层住宅；8层单元起火,未检索到,未检索到,0.0,4.0,,发现受损电动自行车电池并助燃；是否为首个点火源未确定,锂离子电池参与燃烧并增加热释放,家庭失所，儿童受伤,高层住宅8层火灾造成4人受伤，其中1名成人二度烧伤住院，另有1名成人和2名儿童受伤,2026,toronto.citynews.ca,B,Toronto,Residential,,8.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0233,北美洲,Canada,Toronto,Toronto Wellesley高层公寓烹饪火灾 / Wellesley high-rise cooking fire,2026-08-04,29层公寓19层火灾造成1名男子死亡,https://toronto.citynews.ca/2026/08/04/toronto-fire-st-james-town-high-rise-one-dead/,43.6532,-79.3832,高层建筑火灾,住宅,29层；19层起火,未检索到,未检索到,1.0,,,烹饪相关火灾,19层住宅单元起火,高层住宅搜救,29层公寓19层火灾造成1名男子死亡,2026,toronto.citynews.ca,B,Toronto,Residential,,29.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0234,北美洲,Canada,Toronto,Etobicoke收容所高层锂电池相关火灾 / Etobicoke shelter high-rise fire,2026-08-05,13层收容所7层火灾；无火灾伤，1人因非火灾原因送医,https://toronto.citynews.ca/2026/08/05/etobicoke-fire-toronto-shelter-2-alarm-lithium-ion-batteries/,43.6532,-79.3832,高层建筑火灾,临时收容所/原酒店,13层；7层起火,未检索到,未检索到,0.0,0.0,,现场发现烧损锂电池，是否为首个点火源未确定,喷淋系统限制火势蔓延,临时收容设施的锂电池管理和高层疏散,13层收容所7层火灾；无火灾伤，1人因非火灾原因送医,2026,toronto.citynews.ca,B,Toronto,Hotel,,13.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0235,北美洲,Canada,Winnipeg,Winnipeg Elgin Avenue高层公寓火灾（8月） / Elgin Avenue high-rise fire,2026-08-09,高层公寓火灾；2人现场评估，1人情况不稳定送医,https://www.winnipeg.ca/news/2026-08-09-winnipeg-fire-paramedic-service-responds-fire-elgin-avenue,49.8951,-97.1384,高层建筑火灾,住宅,官方称高层,未检索到,未检索到,0.0,1.0,,未公布/调查中,高层住宅单元起火,消防与急救联合响应,高层公寓火灾；2人现场评估，1人情况不稳定送医,2026,winnipeg.ca,B,Winnipeg,Residential,,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0236,欧洲,Germany,Berlin,柏林Friedrichshain高层住宅火灾 / Berlin Friedrichshain high-rise fire,2026-08-14,18–21层高层住宅火灾；13人受伤、5人送院，约70人现场照护；一名住户由云梯篮救下,https://www.tagesschau.de/inland/regional/berlin/rbb-dutzende-wohnungen-nach-brand-in-hochhaus-weiter-unbewohnbar-100.html,52.52,13.405,高层建筑火灾,住宅,18–21层待楼宇档案统一；11–12层受影响,未检索到,未检索到,0.0,13.0,70.0,警方后续倾向技术故障,11层起火并延烧12层,59套住宅一度封闭，大规模高层疏散,18–21层高层住宅火灾；13人受伤、5人送院，约70人现场照护；一名住户由云梯篮救下,2026,tagesschau.de,B,Berlin,Residential,,21.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
